Name,Latitude,Longitude
Hugo Street,53.50734,-2.192911
Brendon Avenue,53.50891,-2.191833
Brendon Avenue,53.5091,-2.191502
Lightbowne Road,53.50474,-2.195915
Lightbowne Road,53.504977,-2.196138
Holmfield Avenue,53.50645,-2.200657
Holmfield Avenue,53.50698,-2.201594
Potters Lane,53.50811,-2.203711
Potters Lane,53.50803,-2.203363
Amos Street,53.50926,-2.205329
Amos Street,53.50917,-2.204952
Willow Bank,53.50984,-2.209162
Hemmington Drive,53.50983,-2.212299
Brewster Street,53.51,-2.21524
Carisbrook Street,53.50928,-2.215839
The Shiredale,53.50727,-2.216764
The Shiredale,53.507,-2.216702
Grangewood Drive,53.506041,-2.21705
Piccadilly Rail Station,53.47623,-2.22958
Piccadilly Rail Station,53.476412,-2.230302
Mancunian Way,53.47552,-2.221257
Mancunian Way,53.4756,-2.220941
Chancellor Lane,53.47534,-2.215456
Rondin Road,53.47491,-2.211084
Rondin Road,53.47513,-2.2119
Claribel Street,53.47484,-2.209337
Gorton Road,53.4749,-2.207785
Stainforth Street,53.47446,-2.202043
Stainforth Street,53.47456,-2.201561
Kay Street,53.47428,-2.199481
Pottery Lane,53.47407,-2.195698
Ashton Old Road,53.47475,-2.194631
St Brigid's School,53.4782,-2.196124
Albert Street,53.47928,-2.196912
Ashton New Road,53.48093,-2.197417
Leisure Centre,53.4768,-2.194791
Alan Turing Way,53.47426,-2.193394
Clayton Lane South,53.47387,-2.190077
Clayton Lane South,53.47393,-2.188677
Crossley House,53.47368,-2.186747
Wood Street,53.47376,-2.185632
Welcomb Street,53.47349,-2.183462
Greenside Street,53.47356,-2.181895
Greenside Street,53.47331,-2.180583
Westlake Street,53.47333,-2.177691
Victoria Street,53.47309,-2.175656
Victoria Street,53.473174,-2.174689
Louisa Street,53.47294,-2.171588
Lees Street,53.47303,-2.168876
Lees Street,53.47286,-2.168243
Morrisons,53.47298,-2.166029
Ashton Old Road,53.47319,-2.163288
Ashton Old Road,53.47374,-2.163124
Bridge Street,53.476505,-2.163075
Grosvenor Street,53.47222,-2.228426
Ardwick Green Park,53.47182,-2.226436
Ardwick Green Park,53.47123,-2.225031
Apollo,53.46982,-2.220746
Apollo,53.46978,-2.221077
Devonshire Street,53.46903,-2.217186
Hyde Road Bus Depot,53.46855,-2.213674
Devonshire Street,53.46879,-2.215076
Hyde Road Bus Depot,53.4684,-2.213989
Stagecoach Depot,53.46809,-2.211894
Bennett Street,53.468009,-2.211358
Bennett Street,53.46793,-2.210312
Clowes Street,53.46711,-2.206466
Clowes Street,53.46665,-2.203226
Redgate Lane,53.46597,-2.200195
Pottery Lane,53.46573,-2.197527
Birch Street,53.46478,-2.193712
Boundary Street,53.46474,-2.192733
Belle Vue Street,53.46396,-2.189611
Belle Vue Street,53.46412,-2.189266
Hyde Road,53.46419,-2.188227
Hyde Road,53.46457,-2.188921
Gorton Brook School,53.46682,-2.191236
Birch Street,53.4677,-2.191827
Gorton Lane,53.46838,-2.192508
Ashton Old Road,53.473735,-2.19422
Ashburys Station,53.47156,-2.194391
Gorton Road,53.47068,-2.19395
Gardner Street,53.4687,-2.190808
Gardner Street,53.46853,-2.189195
Gorton Monastery,53.4681,-2.18722
Gorton Monastery,53.46783,-2.186435
Preston Street,53.46749,-2.181749
Preston Street,53.46755,-2.181162
Peacock Close,53.46656,-2.177075
Peacock Close,53.46655,-2.176593
Borwell Street,53.46544,-2.173998
Borwell Street,53.46547,-2.173697
Gorton Post Office,53.46331,-2.171609
Gorton Post Office,53.46331,-2.171383
Carfax Street,53.46321,-2.170208
Carberry Road,53.46427,-2.169414
Pinnington Road,53.46588,-2.170023
Pinnington Road,53.46613,-2.17034
Reed Street,53.4678,-2.170979
Reed Street,53.46804,-2.17092
Cornwall Street,53.47058,-2.171608
Cornwall Street,53.47068,-2.171609
Lees Street,53.47128,-2.166429
Lees Street,53.47136,-2.166505
Fairfield Road,53.47276,-2.162292
Fairfield Road (E),53.47276,-2.161945
Fairfield Road,53.47291,-2.162353
Gransmoor Road,53.47282,-2.157727
Ashton Old Road,53.472269,-2.159546
Ashton Old Road,53.47204,-2.159457
Courier Street,53.46968,-2.158981
Courier Street,53.46944,-2.15901
Sandown Street,53.46737,-2.158008
Sandown Street,53.46712,-2.157736
Vine Street,53.46648,-2.159842
Vine Street,53.466353,-2.160232
Lees Street,53.466,-2.163125
Lees Street,53.4661,-2.163908
High Bank,53.46435,-2.165152
High Bank,53.46423,-2.165226
Royal Oak,53.463468,-2.166643
Royal Oak,53.463477,-2.166865
Ashton Old Road,53.47449,-2.216431
Ashton Old Road,53.47425,-2.216595
Ashton Old Road,53.47574,-2.217597
Every Street,53.47809,-2.219809
Droylsden Road,53.50038,-2.178015
Droylsden Road,53.50025,-2.17809
Surbiton Road,53.49715,-2.183851
Rosebank Road,53.49574,-2.182156
Rosebank Road,53.49524,-2.181792
Amos Avenue,53.49429,-2.180778
Amos Avenue,53.49394,-2.180611
Ramsgate Road,53.49399,-2.178818
Ramsgate Road,53.49429,-2.17796
Culcheth Lane,53.49479,-2.176123
Culcheth Lane,53.49514,-2.17537
Culcheth Gates,53.49713,-2.175514
Daisy Bank,53.497636,-2.175894
Deal Close,53.49811,-2.172308
Culcheth Lane,53.49784,-2.175005
Culcheth Lane,53.49773,-2.17514
Droylsden Road,53.4982,-2.171404
All Saints School,53.49921,-2.177423
Church Avenue,53.49925,-2.17731
Loring Street,53.49975,-2.175842
Loring Street,53.49979,-2.175646
Brookdale Park,53.49869,-2.171993
Brookdale Park,53.49867,-2.171677
Marguerita Road,53.49741,-2.169019
Brookdale Park,53.49678,-2.167313
Brookdale Park,53.49663,-2.167192
Brookdale Park,53.49649,-2.167734
Elsma Road,53.49474,-2.166792
Elsma Road,53.49446,-2.16664
The Bay Horse,53.491871,-2.165606
Fairfield Avenue,53.47262,-2.151489
Rosina Street,53.47268,-2.154939
Gransmoor Road,53.47272,-2.15842
Jessop Street,53.46224,-2.168864
Hyde Road,53.46057,-2.168465
Hyde Road,53.46246,-2.171259
Gorton Shopping Centre,53.46252,-2.174392
Gorton Shopping Centre,53.46267,-2.173294
Reddish Lane,53.45844,-2.161439
Tanyard Brow,53.459304,-2.163228
Far Lane,53.45974,-2.166821
Debdale Park,53.457273,-2.160109
Athol Street,53.45505,-2.158746
Debdale Park,53.45807,-2.159374
Clumber Road,53.45782,-2.155006
Clumber Road,53.45775,-2.156768
Thornley Park,53.45761,-2.153137
Thornley Park,53.45775,-2.152385
Northwold Drive,53.52694,-2.180767
Baltimore Street,53.49915,-2.200125
Caversham Drive,53.511898,-2.209143
Caversham Drive,53.51094,-2.209454
Church Lane,53.510522,-2.209783
New Moston Shops,53.51564,-2.161053
Hazeldene Road,53.51651,-2.161207
Hawthorn Road,53.51712,-2.161134
Hawthorn Road,53.51785,-2.161605
New Moston Junior School,53.51949,-2.163979
New Moston Junior School,53.518778,-2.163247
Broadway,53.52065,-2.165718
Leisure Centre,53.52059,-2.166426
Annesley Road,53.51933,-2.167764
Leisure Centre,53.52075,-2.166683
Pennine Close,53.53063,-2.198343
Kirkway,53.53028,-2.196877
Kirkway,53.5302,-2.194976
Cartmel Cout,53.5298,-2.191761
Ryderbrow Road,53.45703,-2.17312
Ryderbrow Road,53.45703,-2.17312
Ryderbrow Road (playing field - Ebd),53.45694,-2.171568
Ryderbrow Road (playing field),53.45694,-2.171568
Northmoor Road (Nbnd),53.45621,-2.193266
Kirkmanshulme Lane (New Extension),53.46411,-2.197324
Kirkmanshulme Lane (New Extension),53.46411,-2.197324
Elmsworth Avenue,53.44227,-2.184607
Northfield Road,53.51971,-2.158158
Northfield Road,53.51752,-2.156023
Belgrave Road,53.515925,-2.158461
Belgrave Road,53.51597,-2.158581
White Moss Road(Wbd)opp.EB1163(to def.rte),53.52627,-2.211777
Palmerston Street (to define route),53.48036,-2.211428
Palmerston Street (to define route),53.48036,-2.211428
Fernclough Road(Sbd)opp.EB3369(to def.rte),53.50645,-2.21685
Monsall Road,53.5056,-2.211509
Monsall Road,53.5056,-2.211509
Carruthers St(Nbd)opp.EB3245(to def.rte),53.48232,-2.217058
Tartan Street (Ebnd),53.48687,-2.188463
Tartan Street (Wbnd),53.48718,-2.186641
Greenside St(Wbd)opp EB1463 (to def rte),53.47864,-2.184192
Melland Road (Ebd) opp EB0671 (to def rte),53.45392,-2.17773
Melland Road (to def route),53.45399,-2.175065
Broom Lane,53.44398,-2.182025
Averill Street,53.49911,-2.172734
Averill Street,53.49911,-2.172734
Hugo Street,53.506246,-2.190912
Halliford Road,53.50594,-2.189935
Hugo Street,53.506366,-2.190804
Hugo Street,53.50686,-2.192803
Aytoun Street (w/bnd)to def rte,53.48002,-2.236063
Bluestone Road (to define route),53.51093,-2.19531
Bluestone Road (to define route),53.51093,-2.19531
Fold Street,53.51171,-2.193263
Fold Street,53.51171,-2.193263
Hinde Street,53.51254,-2.195182
Hinde Street,53.51254,-2.195182
Worsley Avenue,53.51492,-2.196836
Worsley Avenue,53.51497,-2.196761
Oak Bank Avenue,53.516438,-2.199451
Oak Bank Avenue,53.51645,-2.197824
Gill Street,53.516362,-2.201314
Gill Street,53.51673,-2.201339
Hodge Street,53.516048,-2.202362
Hodge Street,53.516,-2.201637
Lewis Avenue,53.516304,-2.205996
Lewis Avenue,53.51621,-2.203855
Dalbeattie Street,53.515276,-2.209697
Parkmount Road,53.51662,-2.21001
Moston Lane (to def route),53.51377,-2.21072
Moston Lane,53.51377,-2.21072
Euston Avenue,53.525493,-2.194476
Grange Park Road,53.52621,-2.195033
Euston Avenue,53.525557,-2.194637
Euston Avenue,53.525,-2.194621
Booth Hall Road,53.524447,-2.192946
Booth Hall Road (E Of Euston Ave),53.52435,-2.190741
Pilkington Road,53.523568,-2.190644
Pilkington Road,53.52338,-2.190571
Dale Street (to define route),53.48186,-2.234385
Newton Street (to define route),53.48086,-2.234274
Newton Street,53.48086,-2.234274
Chatham Street (to define route),53.47948,-2.23493
Manchester High School for Girls,53.44751,-2.222934
Manchester High School For Girls,53.44748,-2.222798
Market (To Def Rte),53.45621,-2.201986
Market (To Def Rte),53.45621,-2.201986
Parkfield Road North,53.51694,-2.157303
Parkfield Road North,53.51694,-2.157303
Eastwood Road,53.51774,-2.158271
Eastwood Road,53.51774,-2.158271
Gorton Education Village,53.450845,-2.17436
St Peters R.C. Lower School,53.45145,-2.173504
Devonshire Street North (Sh Bnd) Def rte,53.4696,-2.215728
Devonshire Street North,53.4696,-2.215728
York Street (to define route),53.48083,-2.240678
High Street (to define route),53.48253,-2.239437
Elmsworth Avenue,53.4421,-2.184696
Lightbowne Road (to define route),53.51567,-2.18292
Lightbowne Road,53.51567,-2.18292
Abbey Hey Lane,53.468281,-2.155843
Ackroyd Street,53.46882,-2.156206
Wright Robinson Sports College,53.4658,-2.15209
Wright Robinson High School,53.46678,-2.153984
Stovell Avenue (northbound),53.45013,-2.190363
Kirkmanshulme Lane,53.45953,-2.195375
Kirkmanshulme Lane,53.45953,-2.195375
Folkestone Road West,53.48767,-2.178248
Folkestone Road West,53.48767,-2.178248
Pembridge Road,53.52862,-2.202014
Pembridge Road,53.52859,-2.202044
Levenshulme Road(Nthbd)opp.EB0662(def.rte),53.45789,-2.173515
Fountain Street (to define route),53.4808,-2.240859
Ten Acres Lane (to define route),53.49731,-2.193996
Ten Acres Lane (Nth Of Briscoe La),53.49731,-2.193996
Nigel Road,53.50868,-2.201406
Nigel Road,53.50868,-2.201406
Lily Lane (to define route),53.51044,-2.197374
Lily Lane,53.51044,-2.197374
Campus Internal Road,53.44604,-2.215292
Owens Park Campus Internal Road,53.44604,-2.215292
St Peter's Upper RCHS,53.47454,-2.158065
St Peter'S Upper Rchs     (Gransmoor Road),53.47454,-2.158065
Wellington Road (to def rte),53.44219,-2.22283
Wellington Road (to def rte),53.44219,-2.22283
Moston Lane East,53.51624,-2.161146
Moston Lane East,53.51624,-2.161146
Hazeldene Road,53.51663,-2.162641
Hazeldene Road,53.51695,-2.163682
Heppleton Road,53.51842,-2.168394
Heppleton Road,53.51842,-2.168394
Warbeck Road (To define route),53.52173,-2.168965
Warbeck Road (To Define Route),53.52173,-2.168965
Worsley Avenue,53.51414,-2.195913
Worsley Ave (Ben Brierley),53.51419,-2.196215
Kingsway (to def rte),53.42065,-2.212245
Pottery Lane (to define route),53.46687,-2.195333
Pottery Lane (to define route),53.46687,-2.195333
Car Park (To define route),53.46937,-2.217761
Ducie Street,53.47922,-2.231915
Clarence Road,53.4575,-2.206299
Clarence Road,53.4575,-2.206299
Devonshire Street South,53.46513,-2.218462
Devonshire Street South,53.46513,-2.218462
Booth Hall Road,53.524602,-2.19293
Sedgeford Road,53.498709,-2.212665
Queen's Road,53.49814,-2.213597
St Matthew's RC High School,53.51812,-2.17812
St Matthew's RC High School,53.51812,-2.17812
Store Street (to define route),53.47847,-2.230193
Store Street,53.47847,-2.230193
Great Ancoats St(to def rte),53.4809,-2.224209
Great Ancoats Street,53.4809,-2.224209
Viaduct Street (to def route),53.47993,-2.212466
Viaduct Street,53.47993,-2.212466
Viaduct Street (to define route),53.47884,-2.211526
Viaduct Street,53.47884,-2.211526
Aden Close,53.47807,-2.212848
Aden Close,53.47807,-2.212848
Ashlar Drive,53.47734,-2.211353
Ashlar Drive,53.47734,-2.211353
Viaduct Street,53.47661,-2.210972
Viaduct Street,53.47661,-2.210972
Rylance Street (to def.jct),53.48021,-2.205792
Rylance Street  (To Def.Jct),53.48021,-2.205792
Myrtle Street,53.47759,-2.20489
Myrtle Street,53.47747,-2.204875
Blackrock Street,53.47694,-2.203501
Blackrock Street,53.47694,-2.203666
Metcombe Way,53.476456,-2.202694
Manipur Street,53.47649,-2.20261
Charlesworth Street,53.47694,-2.20207
Charlesworth Street,53.47694,-2.202009
Siam Street,53.47747,-2.202614
Siam Street,53.47747,-2.202614
Charlesworth Street,53.478293,-2.201764
Hinkley Street,53.47828,-2.20307
Grey Mare Lane (to define route),53.47637,-2.194111
Grey Mare Lane (to define route),53.47637,-2.194111
Stuart Street,53.48461,-2.194134
Stuart Street,53.48461,-2.194134
Archer Street,53.4863,-2.194067
Archer Street,53.4863,-2.194067
Fairclough Street,53.48693,-2.194145
Fairclough Street,53.48693,-2.194145
Clayton Street,53.48688,-2.18355
Clayton Street,53.48688,-2.18355
Canberra Street,53.48265,-2.178122
Canberra Street,53.48265,-2.178122
Vale Street,53.48659,-2.178847
Vale Street,53.48659,-2.178847
Folkestone Road,53.48687,-2.173498
F.Rd West),53.48687,-2.173498
Folkestone Road East,53.48818,-2.169811
Folkestone Road East,53.48818,-2.169811
Assheton Road,53.49535,-2.17105
Assheton Road,53.4953,-2.171392
Eldridge Drive,53.500511,-2.194328
Eldridge Drive,53.5013,-2.192974
Eldridge Drive,53.5007,-2.194479
Eldridge Drive,53.49988,-2.194324
Bower Street,53.497862,-2.198175
Bower Street,53.49664,-2.200957
Grimshaw Lane,53.49546,-2.200304
Grimshaw Lane,53.4954,-2.200288
Lord North Street,53.49403,-2.20194
Lord North Street,53.49403,-2.20194
Sandal Street,53.48977,-2.206863
Sandal Street,53.48977,-2.206863
Varley Street,53.48872,-2.210384
Varley Street,53.4887,-2.210203
James Street,53.49112,-2.213456
James Street,53.49112,-2.213456
Berkshire Road,53.49053,-2.215035
Berkshire Road,53.49053,-2.215035
Winstanley Road,53.49112,-2.216244
Winstanley Road,53.49112,-2.216244
Naylor Street,53.4894,-2.218195
Naylor Street,53.4894,-2.218195
Mellor Street,53.48896,-2.217514
Mellor Street,53.48896,-2.217514
Butler Street (Sth of Mellor Street),53.4872,-2.219615
Butler Street (Sth of Mellor Street),53.4872,-2.219615
Woodward Street,53.48553,-2.219983
Woodward Street,53.48553,-2.219983
Weybridge Road,53.48368,-2.22136
Weybridge Road,53.48368,-2.22136
Great Ancoats Street,53.47879,-2.222133
Great Ancoats Street,53.47879,-2.222133
Travis Street,53.47705,-2.225273
Travis Street,53.47705,-2.225273
Alan Turing Way (to def rte),53.47502,-2.19415
Bank Street,53.48693,-2.190015
Bank Street,53.48693,-2.190015
Clayton Street,53.48856,-2.185034
Clayton Street,53.48856,-2.185034
Hartington Drive,53.48816,-2.181867
Hartington Drive,53.48816,-2.181867
Grange Park Road (To Def Rte),53.52401,-2.199835
Grange Park Road,53.52401,-2.199835
Broad Moss Drive,53.52728,-2.190407
Broad Moss Drive,53.52718,-2.190166
Grange Park Road,53.52559,-2.196886
Co-op Academy North Manchester,53.52741,-2.188311
Hall Moss Road,53.52674,-2.195036
Grange Park Road,53.52674,-2.19404
Grange Park Road,53.52674,-2.19404
The Fairway,53.513674,-2.174467
The Fairway,53.51755,-2.172191
Barlow Road,53.445951,-2.179164
Molyneux Road,53.44592,-2.179278
The Fairway,53.5132,-2.175038
The Fairway,53.5132,-2.175038
Northfield Road,53.519809,-2.157917
Northfield Road,53.5217,-2.159809
Moston Lane East,53.51357,-2.163141
Moston Lane East,53.51357,-2.163141
Berry Brow,53.49256,-2.167748
Berry Brow,53.49256,-2.167748
Moston Ln(to def route),53.51331,-2.208546
Moston Ln(to def route),53.51331,-2.208546
Barlow Road,53.44565,-2.174007
Marquis Street,53.44565,-2.174007
Williams Road,53.507981,-2.18236
The Fairway,53.50872,-2.176754
The Fairway,53.513655,-2.174935
The Fairway,53.5086,-2.178035
Williams Road,53.508116,-2.182451
Williams Road,53.50757,-2.183157
Piccadilly Station Approach (to def rte),53.47796,-2.231953
Piccadilly Station Approach,53.47796,-2.231953
Ryderbrow Road (Wbd),53.45713,-2.168256
Ryderbrow Road,53.45713,-2.168256
Highgate Crescent,53.45607,-2.169743
Highgate Crescent,53.45607,-2.169743
Swan Street (to define route),53.48502,-2.233513
Assheton Road,53.49522,-2.17097
Berry Brow,53.49374,-2.167964
Assheton Road,53.49509,-2.174662
Assheton Road,53.49509,-2.174662
Kirkmanshulme Lane (SE Bd def rte),53.45996,-2.197485
Kirkmanshulme Lane (to define route),53.45996,-2.197485
Mancunian Way (West - to define route),53.47401,-2.220918
Rose Bank Road,53.49493,-2.183871
Rose Bank Road,53.49493,-2.183871
Ten Acres Lane,53.49367,-2.189669
Ten Acres Lane,53.49367,-2.189669
Newcliffe Road,53.53074,-2.201873
Newcliffe Road,53.53074,-2.201873
Amesbury Road,53.5305,-2.205191
Amesbury Road,53.5305,-2.205131
Benmore Road,53.52827,-2.20423
Benmore Road,53.52776,-2.203247
Stanley Grove,53.45694,-2.199038
Stanley Grove,53.45694,-2.199038
Oxford Place,53.45773,-2.222279
Crowcroft Road,53.45178,-2.196363
Crowcroft Road To Define Route,53.45178,-2.196363
Thornbury Way,53.46252,-2.179122
Thornbury Way To Define Route.,53.4625,-2.179092
Whitwell Way,53.46239,-2.17632
Halliford Road,53.504524,-2.191949
Thorpebrook Road,53.50501,-2.192976
Parsonage Road,53.43385,-2.212792
Lever Street (to define route),53.48133,-2.235482
Millbank Street,53.47996,-2.226343
Millbank Street,53.47996,-2.226343
Ducie Street (to define route),53.48015,-2.229373
Dale Street (Sbd define route),53.48016,-2.232357
Dale Street (to define route),53.48016,-2.232357
Stockport Road,53.43689,-2.185065
Gransmoor Road,53.47341,-2.158181
M60 (To define route),53.53185,-2.196417
M60,53.53185,-2.196417
Jocelyn Street,53.500518,-2.208435
Jocelyn Street,53.50076,-2.208801
Emmett Street East,53.49978,-2.20574
Emmett Street East,53.49992,-2.205495
Dale Street (to define route),53.48241,-2.235624
Church Street (to define route),53.48297,-2.237676
Thorp Road,53.5029,-2.194022
Great Ancoats Street (to define route),53.48427,-2.232018
Parkhouse Street,53.47607,-2.188475
Parkhouse Street,53.47607,-2.188475
Parkhouse Street,53.47497,-2.182655
Parkhouse Street,53.47497,-2.182655
Brook Green,53.45684,-2.163135
Brook Green,53.45684,-2.163135
Queensway,53.41488,-2.215962
Queensway,53.41488,-2.215797
Nutsford Vale,53.45715,-2.190334
Nutsford Vale,53.45715,-2.190334
Monsall Road,53.50169,-2.205564
Monsall Road,53.50169,-2.205564
Hyde Road,53.46204,-2.178201
Kingsway,53.44332,-2.202331
Kingsway,53.44332,-2.202331
Sportcity,53.48264,-2.204206
Sportcity,53.48287,-2.202384
Devonshire Street North (Nth Bd) - Def rte,53.47113,-2.215766
Kirkmanshulme Lane (NW bd def rte),53.45966,-2.195677
Abbey Hey Lane,53.468209,-2.155978
Dale Street (Nbd - to def rte),53.4794,-2.231719
Amesbury Road,53.52883,-2.205273
Halliford Road,53.504461,-2.191753
Jocelyn Street,53.500453,-2.208611
Emmett Street East,53.499944,-2.205682
The East Manchester Academy,53.47842,-2.197782
Grimshaw Lane,53.4954,-2.200333
Bower Street,53.498024,-2.198356
FC United,53.51697,-2.181524
Old Hall Lane,53.44723,-2.218656
First Bus Depot,53.45102,-2.221672
St Augustine Street,53.499978,-2.211662
St Augustine Street,53.499862,-2.211465
St Peter's High School,53.459006,-2.191924
Worcester Street,53.53519,-2.138421
Brookfold,53.51175,-2.163723
Limeditch Road,53.51462,-2.143647
Limeditch Road,53.51514,-2.14386
Broadway,53.52541,-2.163489
Featherstall Road North,53.54301,-2.130101
Railway Bridge,53.529756,-2.143619
Manchester Road,53.527,-2.137338
Derby Street,53.528655,-2.141168
Albert Street,53.527262,-2.138024
Derby Street,53.5284,-2.14048
Pembroke Street,53.53799,-2.123039
Oldham Way,53.53811,-2.121124
Lee Street,53.53703,-2.122735
Lee Street,53.5369,-2.123414
Coppice Street,53.53607,-2.126414
Stockfield Road,53.54184,-2.138518
Stockfield Road,53.54184,-2.138518
Old Lane,53.53145,-2.141727
